Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg,Outcome
72.7,11.0,33.3,15.0,49.6,979.0,60.2,128.0,51.9,27.0,65.5,139.0,61.8,34.0,0.0,1.0,60.0,5.0,53.2,47.0,53.54,48.1,5.439999999999998,232.0,45.2,True
59.9,157.0,51.1,327.0,57.1,21.0,56.4,202.0,45.8,96.0,65.5,139.0,54.0,890.0,61.7,107.0,62.9,35.0,,,54.06,48.82,5.240000000000002,160.6,234.2,False
50.4,113.0,51.6,599.0,52.2,232.0,43.9,41.0,46.7,30.0,65.5,139.0,50.0,2.0,55.6,36.0,66.7,3.0,36.5,52.0,48.96,54.86,-5.899999999999999,203.0,46.4,False
0.0,1.0,38.9,72.0,51.0,353.0,60.0,5.0,54.6,727.0,65.5,139.0,100.0,3.0,61.7,107.0,52.3,407.0,45.0,20.0,40.9,64.9,-24.000000000000007,231.6,135.2,False
65.5,139.0,53.8,13.0,55.6,36.0,62.2,45.0,66.7,75.0,55.0,556.0,40.6,32.0,53.9,438.0,48.5,33.0,54.8,228.0,60.76,50.56,10.199999999999996,61.6,257.4,True
65.5,139.0,57.9,19.0,51.4,438.0,48.4,62.0,54.8,228.0,80.0,5.0,33.3,3.0,50.6,89.0,58.6,99.0,61.7,141.0,55.6,56.84,-1.240000000000002,177.2,67.4,False
45.5,33.0,58.4,77.0,50.7,69.0,54.5,99.0,25.0,20.0,65.5,139.0,51.3,154.0,51.4,438.0,55.3,38.0,45.5,77.0,46.82,53.8,-6.979999999999997,59.6,169.2,False
59.3,27.0,,,53.2,124.0,0.0,1.0,,,56.6,346.0,85.7,7.0,73.3,15.0,50.0,10.0,50.0,22.0,37.5,inf,-inf,,inf,False
65.5,139.0,,,59.6,171.0,48.3,58.0,25.0,20.0,55.1,537.0,55.6,36.0,51.8,1501.0,57.6,33.0,58.3,638.0,49.6,55.68,-6.079999999999998,77.6,549.0,False
65.5,139.0,,,61.7,107.0,52.4,42.0,38.7,62.0,55.1,537.0,33.3,3.0,,,,,25.0,20.0,54.58,22.68,31.9,70.0,112.0,True
50.0,14.0,65.5,148.0,50.0,14.0,41.7,24.0,57.1,7.0,65.5,139.0,68.4,19.0,61.7,107.0,,,56.3,16.0,52.86,50.38,2.479999999999997,41.4,56.2,False
65.5,139.0,61.1,18.0,51.4,438.0,33.3,3.0,38.5,26.0,58.3,626.0,69.6,23.0,52.2,23.0,57.6,33.0,50.0,146.0,49.96,57.54,-7.579999999999998,124.8,170.2,True
65.5,139.0,72.7,11.0,61.7,107.0,51.2,86.0,60.6,33.0,25.0,4.0,58.8,17.0,40.0,5.0,45.7,70.0,54.3,70.0,62.34,44.76,17.580000000000005,75.2,33.2,True
65.5,139.0,71.4,7.0,51.4,438.0,75.0,4.0,,,48.1,497.0,14.3,7.0,58.4,101.0,33.3,9.0,42.9,7.0,65.82,inf,-inf,,inf,True
65.5,139.0,58.0,276.0,51.4,438.0,,,58.5,234.0,0.0,2.0,52.9,1424.0,0.0,3.0,50.0,26.0,47.1,34.0,58.35,30.0,28.35,217.4,297.8,True
65.5,139.0,52.0,917.0,55.6,36.0,38.1,21.0,55.2,67.0,63.0,27.0,58.8,34.0,50.5,709.0,53.8,78.0,62.1,29.0,53.28,57.64,-4.359999999999999,236.0,175.4,False
51.1,532.0,57.1,7.0,53.6,276.0,48.7,78.0,0.0,1.0,65.5,139.0,54.4,425.0,51.4,438.0,,,56.8,468.0,42.1,45.62,-3.519999999999996,178.8,294.0,False
65.5,139.0,62.0,108.0,20.0,25.0,49.4,87.0,57.9,19.0,57.1,7.0,56.5,62.0,70.6,17.0,53.8,13.0,45.2,31.0,50.96,56.64,-5.68,75.6,26.0,True
57.1,28.0,44.9,136.0,47.7,130.0,42.3,71.0,56.9,123.0,65.5,139.0,54.5,11.0,31.3,16.0,66.7,60.0,56.0,75.0,49.78,54.8,-5.019999999999996,97.6,60.2,False
65.5,139.0,37.5,8.0,54.1,205.0,50.0,6.0,55.6,27.0,100.0,2.0,57.8,128.0,41.7,12.0,66.7,12.0,75.0,4.0,52.54,68.24,-15.699999999999996,77.0,31.6,False
44.4,45.0,45.5,44.0,51.4,438.0,53.3,30.0,65.4,26.0,25.0,4.0,51.3,298.0,52.7,186.0,40.0,5.0,58.0,81.0,52.0,45.4,6.600000000000001,116.6,114.8,True
62.2,45.0,80.0,10.0,55.0,60.0,100.0,2.0,52.6,1346.0,44.4,45.0,44.4,18.0,42.5,80.0,52.2,464.0,54.0,609.0,69.96,47.5,22.459999999999994,292.6,243.2,True
55.0,211.0,64.2,109.0,32.1,28.0,66.7,39.0,9.1,11.0,44.4,45.0,41.7,12.0,55.6,36.0,50.0,2.0,,,45.42,38.34,7.079999999999998,79.6,19.0,True
65.5,139.0,52.9,17.0,54.8,622.0,68.4,19.0,33.3,33.0,58.3,230.0,54.8,31.0,0.0,2.0,36.8,19.0,57.5,87.0,54.98,41.48,13.5,166.0,73.8,True
65.5,139.0,53.6,28.0,42.9,14.0,46.2,39.0,28.6,7.0,52.3,107.0,56.7,372.0,64.7,17.0,60.7,28.0,50.2,255.0,47.36,56.92,-9.560000000000002,45.4,155.8,True
48.8,84.0,59.6,52.0,66.7,9.0,46.9,147.0,65.1,83.0,65.5,139.0,51.4,37.0,55.6,36.0,49.7,312.0,53.7,514.0,57.42,55.18,2.240000000000002,75.0,207.6,True
75.0,8.0,45.5,11.0,72.2,18.0,,,40.0,5.0,65.5,139.0,50.0,32.0,61.7,107.0,59.1,22.0,66.7,30.0,58.18,60.6,-2.4200000000000017,8.4,66.0,False
75.0,4.0,,,,,44.1,34.0,42.9,112.0,65.5,139.0,53.8,706.0,51.4,438.0,53.8,156.0,61.9,21.0,54.0,57.28,-3.280000000000001,30.0,292.0,True
56.9,489.0,50.0,6.0,55.7,291.0,50.7,152.0,50.0,4.0,65.5,139.0,50.5,97.0,51.4,438.0,54.2,24.0,80.0,5.0,52.66,60.32,-7.660000000000004,188.4,140.6,False
83.3,6.0,62.0,171.0,43.8,48.0,70.6,17.0,48.4,31.0,65.5,139.0,60.0,160.0,61.7,107.0,39.6,53.0,28.6,7.0,61.62,51.08,10.54,54.6,93.2,True
45.0,20.0,64.4,250.0,46.7,75.0,44.4,54.0,54.5,714.0,65.5,139.0,51.7,174.0,42.9,7.0,55.2,29.0,41.9,62.0,51.0,51.44,-0.4399999999999977,222.6,82.2,True
44.4,45.0,44.4,18.0,51.4,438.0,54.5,44.0,0.0,1.0,46.2,13.0,54.7,203.0,33.3,3.0,59.1,44.0,50.0,6.0,38.94,48.66,-9.719999999999999,109.2,53.8,False
53.9,401.0,,,0.0,1.0,31.6,19.0,72.7,11.0,44.4,45.0,41.6,77.0,41.7,12.0,50.4,119.0,52.8,89.0,39.55,46.18,-6.630000000000003,86.4,68.4,False
44.4,45.0,53.4,103.0,64.5,31.0,47.0,100.0,77.8,9.0,0.0,1.0,0.0,1.0,62.5,16.0,,,75.0,4.0,57.42,27.5,29.92,57.6,4.4,True
65.5,139.0,58.6,29.0,72.2,18.0,57.8,45.0,64.7,85.0,48.5,68.0,50.0,12.0,53.3,15.0,,,60.0,20.0,63.76,42.36,21.4,63.2,23.0,True
50.0,4.0,100.0,1.0,53.1,64.0,56.0,109.0,59.1,22.0,40.0,5.0,22.2,9.0,55.4,224.0,70.1,67.0,46.7,398.0,63.64,46.88,16.759999999999998,40.0,140.6,True
100.0,2.0,53.4,116.0,50.0,4.0,54.0,63.0,,,65.5,139.0,65.5,55.0,35.7,14.0,25.0,4.0,58.4,113.0,64.35,inf,-inf,,inf,True
28.6,7.0,37.5,24.0,30.0,10.0,42.9,14.0,50.0,10.0,65.5,139.0,48.5,97.0,42.9,7.0,61.1,36.0,53.1,96.0,37.8,54.22,-16.42,13.0,75.0,False
65.5,139.0,46.7,30.0,50.0,16.0,55.2,29.0,56.4,55.0,54.5,22.0,65.2,23.0,80.0,5.0,45.2,31.0,44.4,27.0,54.76,57.86,-3.1000000000000014,53.8,21.6,False
44.4,45.0,50.0,2.0,28.6,21.0,50.0,2.0,25.0,4.0,54.6,251.0,100.0,1.0,57.1,14.0,,,43.6,78.0,39.6,51.06,-11.46,14.8,68.8,False
65.5,139.0,55.9,34.0,60.1,253.0,53.8,13.0,43.3,30.0,54.1,403.0,0.0,3.0,57.3,75.0,0.0,6.0,66.7,3.0,55.72,35.62,20.1,93.8,98.0,True
50.0,24.0,51.5,546.0,57.2,264.0,71.4,7.0,53.3,15.0,44.4,45.0,58.2,445.0,50.0,4.0,50.0,10.0,52.8,449.0,56.68,51.08,5.600000000000001,171.2,190.6,True
66.7,18.0,62.5,8.0,53.3,120.0,57.9,19.0,48.3,116.0,29.4,17.0,53.6,56.0,51.4,438.0,35.0,20.0,56.8,125.0,57.74,45.24,12.5,56.2,131.2,True
44.4,45.0,62.2,37.0,51.4,438.0,45.5,11.0,56.8,222.0,55.5,454.0,100.0,1.0,54.1,205.0,57.4,54.0,75.0,4.0,52.06,68.4,-16.340000000000003,150.6,143.6,False
69.6,23.0,50.0,12.0,50.0,2.0,,,61.3,62.0,44.4,45.0,53.9,89.0,51.4,438.0,56.8,37.0,50.0,4.0,57.72,51.3,6.420000000000002,19.8,122.6,True
40.0,5.0,55.6,18.0,51.4,438.0,53.7,540.0,47.6,233.0,58.1,117.0,64.2,109.0,39.7,116.0,43.2,44.0,0.0,2.0,49.66,41.04,8.619999999999997,246.8,77.6,True
42.9,7.0,,,61.2,49.0,38.2,34.0,40.0,20.0,44.4,45.0,0.0,2.0,51.4,438.0,53.7,540.0,57.8,187.0,45.58,41.46,4.119999999999997,22.0,242.4,True
48.8,43.0,,,,,64.7,34.0,,,44.4,45.0,55.5,211.0,51.4,438.0,50.0,14.0,68.0,25.0,56.75,inf,-inf,,inf,False
51.4,214.0,54.7,446.0,49.3,73.0,50.0,68.0,52.5,59.0,44.4,45.0,50.0,2.0,51.4,438.0,,,85.7,7.0,51.58,46.3,5.280000000000001,172.0,98.4,False
65.5,139.0,,,51.4,438.0,60.0,5.0,,,52.6,19.0,63.8,47.0,27.3,11.0,53.2,77.0,53.9,89.0,58.97,inf,-inf,,inf,True
65.5,139.0,56.3,192.0,42.9,7.0,50.0,10.0,55.9,204.0,54.5,11.0,0.0,1.0,57.1,133.0,51.1,139.0,50.3,1212.0,54.12,42.6,11.519999999999996,110.4,299.2,True
65.5,139.0,33.3,3.0,50.0,4.0,66.7,3.0,50.3,1212.0,66.7,9.0,63.1,65.0,52.4,666.0,,,40.0,5.0,53.16,44.44,8.719999999999999,272.2,149.0,False
42.3,52.0,48.1,131.0,,,50.0,16.0,58.3,12.0,65.5,139.0,62.5,8.0,59.3,27.0,53.3,1000.0,20.0,5.0,49.68,52.12,-2.4399999999999977,42.2,235.8,False
59.9,322.0,42.4,59.0,55.1,89.0,60.0,45.0,48.5,33.0,61.7,107.0,55.3,38.0,0.0,1.0,25.0,4.0,40.0,20.0,53.18,36.4,16.78,109.6,34.0,True
44.4,45.0,54.2,24.0,66.7,30.0,,,52.2,67.0,25.0,8.0,53.3,122.0,50.0,12.0,53.1,1055.0,56.5,69.0,54.38,47.58,6.800000000000004,33.2,253.2,False
44.4,45.0,53.3,122.0,60.0,25.0,50.0,4.0,60.5,86.0,54.2,48.0,50.0,6.0,,,0.0,1.0,70.0,40.0,53.64,34.84,18.799999999999997,56.4,19.0,False
,,60.7,214.0,80.0,5.0,27.8,18.0,62.5,8.0,44.4,45.0,85.7,7.0,0.0,2.0,48.5,33.0,59.8,117.0,57.75,47.68,10.07,49.0,40.8,True
65.5,139.0,,,51.4,438.0,59.8,122.0,44.4,9.0,41.8,79.0,47.1,34.0,59.8,107.0,,,44.0,84.0,55.28,38.54,16.740000000000002,141.6,60.8,False
56.1,462.0,46.2,13.0,59.5,42.0,,,51.7,60.0,44.4,45.0,25.0,12.0,51.4,438.0,31.3,16.0,60.0,10.0,53.38,42.42,10.96,115.4,104.2,True
62.5,8.0,56.2,146.0,51.3,76.0,45.8,48.0,40.0,5.0,65.5,139.0,50.0,10.0,51.4,438.0,48.8,344.0,68.8,16.0,51.16,56.9,-5.740000000000002,56.6,189.4,True
65.5,139.0,57.9,19.0,0.0,4.0,53.1,452.0,51.4,37.0,53.8,13.0,56.8,609.0,42.9,14.0,43.3,67.0,58.2,55.0,45.58,51.0,-5.420000000000002,130.2,151.6,False
,,66.7,3.0,47.2,53.0,,,25.0,12.0,47.0,66.0,55.4,65.0,51.4,438.0,25.0,4.0,55.7,61.0,46.3,46.9,-0.6000000000000014,13.6,126.8,False
80.0,5.0,,,55.6,205.0,55.6,18.0,33.3,3.0,65.5,139.0,54.5,154.0,61.7,107.0,53.4,131.0,53.2,231.0,56.12,57.66,-1.5399999999999991,46.2,152.4,False
29.4,17.0,53.2,757.0,51.4,438.0,60.0,30.0,60.0,10.0,100.0,2.0,63.2,76.0,75.0,8.0,48.7,76.0,53.2,231.0,50.8,68.02,-17.22,250.4,78.6,False
29.4,17.0,38.5,13.0,51.4,438.0,52.4,229.0,,,54.4,180.0,22.2,9.0,68.4,19.0,52.0,350.0,43.9,57.0,42.92,inf,-inf,,inf,False
63.6,11.0,32.0,25.0,29.4,17.0,60.0,5.0,,,71.4,14.0,100.0,2.0,51.8,1247.0,62.5,16.0,53.4,58.0,46.25,inf,-inf,,inf,False
56.5,23.0,66.7,3.0,64.3,14.0,61.1,36.0,45.5,22.0,63.6,11.0,64.9,37.0,29.4,17.0,48.1,27.0,60.9,161.0,58.82,53.38,5.439999999999998,19.6,50.6,False
63.6,11.0,63.6,11.0,25.0,8.0,52.6,19.0,53.4,103.0,,,100.0,5.0,49.9,1995.0,83.3,6.0,,,51.64,46.64,5.0,30.4,401.2,False
65.5,139.0,48.7,298.0,53.1,81.0,55.1,374.0,46.4,69.0,48.9,47.0,0.0,1.0,53.8,13.0,66.7,3.0,55.6,27.0,53.76,45.0,8.759999999999998,192.2,18.2,True
65.5,139.0,54.4,252.0,,,57.1,247.0,53.7,607.0,48.9,47.0,,,50.1,473.0,66.7,3.0,55.6,27.0,57.68,44.26,13.420000000000002,249.0,110.0,False
65.5,139.0,76.0,25.0,56.9,383.0,55.6,27.0,53.5,142.0,50.8,248.0,52.3,298.0,51.2,43.0,50.0,24.0,,,61.5,40.86,20.64,143.2,122.6,True
29.4,17.0,52.4,170.0,53.3,692.0,61.3,31.0,47.4,57.0,60.0,15.0,60.0,15.0,100.0,1.0,50.0,56.0,56.5,23.0,48.76,65.3,-16.54,193.4,22.0,False
65.5,139.0,60.0,5.0,53.4,401.0,60.6,170.0,75.8,33.0,50.0,26.0,47.1,70.0,,,0.0,3.0,57.1,84.0,63.06,30.84,32.22,149.6,36.6,True
36.4,33.0,46.2,65.0,33.3,3.0,75.0,4.0,50.0,4.0,65.5,139.0,48.7,39.0,51.4,438.0,70.0,30.0,,,48.18,47.12,1.0600000000000023,21.8,129.2,False
53.4,148.0,53.4,206.0,51.4,177.0,62.3,69.0,33.3,3.0,40.0,5.0,52.7,495.0,61.3,80.0,50.0,60.0,50.0,22.0,50.76,50.8,-0.03999999999999915,120.6,132.4,False
65.5,139.0,54.5,77.0,46.5,71.0,,,46.7,15.0,50.0,2.0,27.3,11.0,59.7,72.0,0.0,3.0,36.4,33.0,53.3,34.68,18.619999999999997,60.4,24.2,True
65.5,139.0,54.5,437.0,,,33.3,3.0,54.4,281.0,54.2,452.0,47.1,17.0,61.3,80.0,61.9,21.0,44.4,9.0,51.92,53.78,-1.8599999999999994,172.0,115.8,True
50.0,4.0,25.0,4.0,55.6,9.0,53.8,1045.0,30.4,23.0,54.0,50.0,50.0,6.0,50.3,159.0,58.6,70.0,100.0,4.0,42.96,62.58,-19.619999999999997,217.0,57.8,False
61.5,174.0,87.5,8.0,56.1,173.0,54.7,106.0,,,60.0,5.0,54.4,193.0,37.0,27.0,56.3,32.0,0.0,1.0,64.95,,,,inf,True
33.3,21.0,54.4,193.0,57.7,253.0,43.9,57.0,100.0,2.0,54.7,53.0,50.4,242.0,0.0,2.0,60.0,15.0,48.8,127.0,57.86,42.78,15.079999999999998,105.2,87.8,True
40.0,5.0,33.3,9.0,60.0,10.0,42.1,19.0,53.8,13.0,55.4,177.0,54.4,193.0,55.3,311.0,44.2,43.0,54.3,127.0,45.84,52.72,-6.8799999999999955,11.2,170.2,False
52.9,425.0,50.0,6.0,56.5,23.0,44.2,43.0,36.8,38.0,69.9,83.0,55.6,126.0,50.0,12.0,100.0,2.0,52.9,993.0,48.08,65.68,-17.60000000000001,107.0,243.2,False
52.1,828.0,83.3,6.0,32.1,56.0,54.8,42.0,35.7,14.0,40.4,52.0,42.9,14.0,56.5,115.0,57.1,14.0,0.0,3.0,51.6,39.38,12.219999999999999,189.2,39.6,True
50.0,4.0,54.4,193.0,25.0,4.0,53.3,122.0,38.5,13.0,16.7,6.0,50.0,4.0,57.1,7.0,49.4,85.0,52.0,221.0,44.24,45.04,-0.7999999999999972,67.2,64.6,True
40.0,40.0,69.2,13.0,28.6,14.0,50.0,2.0,65.2,23.0,54.7,75.0,42.9,14.0,51.3,2345.0,33.3,3.0,42.2,102.0,50.6,44.88,5.719999999999999,18.4,507.8,False
40.5,37.0,53.8,52.0,48.0,225.0,65.5,110.0,50.0,46.0,50.0,10.0,54.4,193.0,54.6,350.0,52.9,119.0,46.2,13.0,51.56,51.62,-0.05999999999999517,94.0,137.0,False
54.3,341.0,54.4,193.0,57.1,7.0,50.0,20.0,52.4,403.0,51.1,879.0,64.7,17.0,40.0,5.0,61.9,21.0,0.0,1.0,53.64,43.54,10.100000000000001,192.8,184.6,True
53.6,487.0,52.6,361.0,50.9,3004.0,48.3,29.0,25.0,4.0,56.4,39.0,54.4,193.0,55.1,403.0,66.7,6.0,59.0,61.0,46.08,58.32,-12.240000000000002,777.0,140.4,False
80.0,20.0,50.0,4.0,52.9,17.0,64.5,31.0,62.2,45.0,71.4,7.0,54.4,193.0,54.4,90.0,0.0,1.0,33.3,39.0,61.92,42.7,19.22,23.4,66.0,True
37.5,8.0,83.3,6.0,53.8,13.0,64.5,31.0,62.2,45.0,54.5,134.0,54.4,193.0,25.0,4.0,34.5,29.0,53.4,174.0,60.26,44.36,15.899999999999999,20.6,106.8,True
50.0,4.0,58.4,238.0,0.0,3.0,20.0,5.0,62.6,91.0,61.8,34.0,54.4,193.0,66.7,15.0,83.3,12.0,69.2,13.0,38.2,67.08,-28.879999999999995,68.2,53.4,False
51.9,362.0,59.3,243.0,0.0,1.0,42.9,28.0,55.6,9.0,58.7,46.0,54.4,193.0,,,,,44.0,25.0,41.94,31.42,10.519999999999996,128.6,52.8,False
100.0,1.0,41.7,60.0,42.9,14.0,50.0,2.0,44.0,25.0,28.6,7.0,64.7,102.0,46.0,100.0,50.0,78.0,55.7,336.0,55.72,49.0,6.719999999999999,20.4,124.6,True
52.6,135.0,100.0,1.0,0.0,2.0,57.9,368.0,58.8,34.0,64.3,28.0,55.2,250.0,53.4,219.0,42.9,7.0,60.9,23.0,53.86,55.34,-1.480000000000004,108.0,105.4,False
0.0,3.0,54.3,46.0,50.0,8.0,28.6,7.0,28.0,25.0,75.9,29.0,60.0,5.0,75.0,8.0,62.5,48.0,75.0,4.0,32.18,69.68,-37.50000000000001,17.8,18.8,False
62.9,124.0,50.0,8.0,0.0,1.0,50.0,216.0,51.8,278.0,54.5,11.0,62.5,8.0,50.0,8.0,56.1,41.0,100.0,4.0,42.94,64.62,-21.680000000000007,125.4,14.4,False
47.1,17.0,50.0,2.0,70.8,24.0,63.2,19.0,100.0,4.0,52.2,69.0,20.0,10.0,35.7,14.0,56.0,84.0,18.2,11.0,66.22,36.42,29.799999999999997,13.2,37.6,True
45.9,61.0,0.0,2.0,47.8,23.0,,,27.3,11.0,60.7,483.0,52.4,1900.0,42.9,35.0,60.0,125.0,44.8,29.0,30.25,52.16,-21.909999999999997,19.4,514.4,False
49.3,753.0,58.8,211.0,48.8,213.0,66.7,3.0,50.0,2.0,59.2,49.0,51.3,302.0,70.8,24.0,41.7,24.0,32.0,25.0,54.72,51.0,3.719999999999999,236.4,84.8,True
59.2,338.0,52.5,61.0,58.9,531.0,61.6,125.0,62.9,132.0,53.2,904.0,50.0,6.0,52.9,17.0,55.7,70.0,57.5,73.0,59.02,53.86,5.160000000000004,237.4,214.0,True
53.0,66.0,33.3,3.0,50.0,40.0,55.8,113.0,58.3,48.0,50.3,740.0,52.8,180.0,75.0,4.0,53.1,192.0,55.1,78.0,50.08,57.26,-7.18,54.0,238.8,False
37.0,46.0,53.8,78.0,,,100.0,2.0,96.1,76.0,67.7,65.0,50.0,6.0,40.0,20.0,50.0,2.0,60.0,15.0,71.72,53.54,18.18,40.4,21.6,True
,,0.0,1.0,38.9,18.0,44.8,96.0,61.1,18.0,75.0,4.0,50.0,6.0,68.4,19.0,58.6,58.0,50.0,22.0,36.2,60.4,-24.199999999999996,26.6,21.8,False
50.0,8.0,45.1,182.0,36.8,19.0,70.0,10.0,,,58.6,162.0,55.6,18.0,37.5,8.0,51.7,29.0,33.3,3.0,50.47,inf,-inf,,inf,True
48.5,66.0,0.0,6.0,40.0,5.0,33.3,3.0,69.2,39.0,54.3,267.0,55.7,787.0,54.8,84.0,54.2,59.0,64.7,17.0,38.2,56.74,-18.54,23.8,242.8,False
49.8,207.0,55.7,501.0,53.2,568.0,42.4,33.0,55.2,165.0,51.6,894.0,54.4,193.0,39.5,38.0,56.8,74.0,45.8,96.0,51.26,49.62,1.6400000000000006,294.8,259.0,True
100.0,1.0,100.0,2.0,40.0,75.0,62.0,142.0,66.7,18.0,55.4,92.0,57.3,267.0,0.0,2.0,75.0,24.0,52.5,40.0,73.74,48.04,25.699999999999996,47.6,85.0,True
56.0,643.0,45.7,81.0,100.0,1.0,51.1,47.0,62.5,40.0,51.9,183.0,40.0,5.0,42.9,14.0,50.0,4.0,25.0,4.0,63.06,41.96,21.1,162.4,42.0,True
57.1,21.0,57.3,267.0,54.4,193.0,53.4,133.0,54.5,33.0,57.1,210.0,66.7,9.0,60.0,5.0,51.1,47.0,51.4,216.0,55.34,57.26,-1.9199999999999946,129.4,97.4,False
52.1,192.0,57.3,267.0,70.8,24.0,56.9,116.0,36.5,52.0,48.6,138.0,44.0,150.0,50.0,2.0,37.5,16.0,56.3,16.0,54.72,47.28,7.439999999999998,130.2,64.4,True
50.9,106.0,25.0,4.0,50.0,16.0,53.8,13.0,41.2,34.0,40.0,25.0,57.3,267.0,42.9,35.0,41.2,97.0,60.0,35.0,44.18,48.28,-4.100000000000001,34.6,91.8,False
52.4,21.0,54.4,193.0,,,83.3,6.0,63.9,72.0,51.1,45.0,80.0,5.0,0.0,1.0,60.4,111.0,62.4,85.0,63.5,50.78,12.719999999999999,58.4,49.4,True
,,68.3,104.0,46.7,15.0,51.9,52.0,62.5,40.0,66.7,12.0,42.9,14.0,50.0,364.0,57.9,38.0,69.2,39.0,57.35,57.34,0.00999999999999801,42.2,93.4,False
63.8,47.0,46.2,13.0,42.4,66.0,62.5,16.0,40.0,5.0,50.0,2.0,,,63.2,19.0,45.8,59.0,52.8,36.0,50.98,42.36,8.619999999999997,29.4,23.2,False
,,55.6,9.0,25.0,4.0,51.2,168.0,83.3,6.0,62.3,151.0,55.7,341.0,54.4,193.0,63.0,54.0,58.8,34.0,53.78,58.84,-5.060000000000002,37.4,154.6,False
53.0,355.0,59.1,44.0,50.0,8.0,60.0,10.0,61.1,36.0,45.5,99.0,50.2,422.0,42.9,14.0,56.9,153.0,70.0,10.0,56.64,53.1,3.539999999999999,90.6,139.6,True
50.0,4.0,50.7,525.0,52.1,758.0,52.7,74.0,45.9,37.0,54.0,174.0,63.6,110.0,66.7,3.0,60.0,30.0,44.0,25.0,50.28,57.66,-7.3799999999999955,279.6,68.4,True
33.3,9.0,54.4,193.0,53.2,609.0,47.8,46.0,69.2,13.0,56.0,218.0,66.7,15.0,59.7,62.0,59.5,37.0,45.5,11.0,51.58,57.48,-5.899999999999999,174.0,68.6,False
63.6,11.0,66.7,6.0,42.9,35.0,56.1,98.0,70.0,10.0,55.2,551.0,50.0,92.0,,,46.7,15.0,50.6,348.0,59.86,40.5,19.36,32.0,201.2,True
33.3,3.0,50.0,46.0,53.8,13.0,,,53.6,233.0,71.4,7.0,50.0,2.0,42.9,35.0,55.6,288.0,63.9,72.0,47.68,56.76,-9.079999999999998,59.0,80.8,False
,,55.6,9.0,54.4,193.0,85.7,7.0,69.2,39.0,26.7,15.0,60.0,40.0,62.0,50.0,50.0,132.0,,,66.22,39.74,26.479999999999997,49.6,47.4,True
44.4,45.0,42.9,14.0,22.2,9.0,72.7,22.0,,,52.5,139.0,55.6,54.0,70.8,24.0,42.9,28.0,69.2,13.0,45.55,inf,-inf,,inf,False
49.5,204.0,55.7,61.0,75.0,4.0,50.0,14.0,50.0,14.0,64.0,239.0,0.0,1.0,57.3,267.0,50.0,62.0,50.0,2.0,56.04,44.26,11.780000000000001,59.4,114.2,True
33.3,9.0,57.3,267.0,50.0,8.0,53.8,52.0,62.5,8.0,56.3,167.0,40.0,5.0,52.0,477.0,50.8,132.0,47.9,144.0,51.38,49.4,1.980000000000004,68.8,185.0,True
56.4,202.0,,,75.0,12.0,100.0,1.0,54.0,278.0,55.1,381.0,57.3,267.0,70.8,24.0,0.0,1.0,9.5,21.0,71.35,38.54,32.809999999999995,98.6,138.8,True
51.6,62.0,57.3,267.0,70.8,24.0,50.0,14.0,68.0,25.0,38.1,21.0,55.7,535.0,50.0,342.0,55.0,511.0,63.4,41.0,59.54,52.44,7.100000000000001,78.4,290.0,True
,,57.3,267.0,70.8,24.0,48.3,60.0,54.9,446.0,100.0,1.0,,,100.0,1.0,49.6,254.0,,,57.82,49.92,7.899999999999999,159.4,51.2,False
50.1,1723.0,52.0,127.0,56.9,160.0,54.4,147.0,58.3,24.0,66.7,21.0,57.3,267.0,33.3,3.0,59.1,88.0,46.0,113.0,54.34,52.48,1.8600000000000065,436.2,98.4,False
33.3,6.0,50.0,14.0,82.1,28.0,,,51.8,137.0,55.5,119.0,57.3,267.0,54.4,193.0,0.0,2.0,56.5,46.0,54.3,44.74,9.559999999999995,37.0,125.4,True
56.0,166.0,30.0,10.0,61.9,42.0,50.0,4.0,50.0,58.0,56.4,55.0,57.3,267.0,70.8,24.0,86.7,15.0,81.8,22.0,49.58,70.6,-21.019999999999996,56.0,76.6,False
45.8,24.0,25.0,4.0,52.5,120.0,38.5,13.0,53.3,15.0,100.0,1.0,57.3,267.0,70.8,24.0,48.3,29.0,,,43.02,55.28,-12.259999999999998,35.2,64.2,False
52.8,53.0,52.8,957.0,52.3,723.0,63.0,27.0,59.0,61.0,37.5,8.0,54.4,193.0,0.0,1.0,52.1,758.0,46.3,41.0,55.98,38.06,17.919999999999995,364.2,200.2,True
58.3,12.0,54.8,31.0,,,41.7,12.0,56.8,44.0,52.0,25.0,54.4,193.0,33.3,3.0,0.0,1.0,,,52.9,27.94,24.959999999999997,19.8,44.4,True
45.9,74.0,57.6,476.0,45.2,31.0,33.3,3.0,52.5,183.0,60.7,150.0,54.4,193.0,50.0,2.0,41.7,12.0,,,46.9,41.36,5.539999999999999,153.4,71.4,False
